pileup,weight,nevents,N_gen,gw_pos,gw_neg,muon_pt,muon_eta,muon_phi,muon_mass,met_pt,met_phi,met_eta,calo_met_pt,met_pt_pf,met_phi_pf,electron_pt,electron_eta,electron_phi,electron_mass,tau_pt,tau_eta,tau_phi,tau_mass,photon_pt,photon_eta,photon_phi,photon_mass,lead_jet_pt,lead_jet_eta,lead_jet_phi,lead_jet_mass,lead_jet_btag_csvv2,lead_jet_ch_hef,lead_jet2_pt,lead_jet2_eta,lead_jet2_phi,lead_jet2_mass,lead_jet2_btag_csvv2,lead_jet2_ch_hef,lead_jet3_pt,lead_jet3_eta,lead_jet3_phi,lead_jet3_mass,lead_jet3_btag_csvv2,lead_jet3_ch_hef,lead_jet4_pt,lead_jet4_eta,lead_jet4_phi,lead_jet4_mass,lead_jet4_btag_csvv2,lead_jet4_ch_hef
26.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],321.4830627441406,1.061279296875,0.0,267.25,294.0349426269531,1.12744140625,[],[],[],[],[],[],[],[],[],[],[],[],294.5,2.25927734375,-2.83203125,25.265625,0.309814453125,0.6484375,147.625,-2.13232421875,-0.8978271484375,19.125,0.49755859375,0.4609375,134.625,0.214080810546875,-0.384033203125,13.4296875,0.1148681640625,0.49609375,58.03125,1.299560546875,2.81640625,11.1484375,0.1663818359375,0.546875
12.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],288.33380126953125,0.4031982421875,0.0,275.25,319.9178466796875,0.336181640625,[],[],[],[],[],[],[],[],[21.9],[1.08],[2.53],[0],293.0,-1.05810546875,-2.48681640625,29.53125,0.152587890625,0.31640625,78.6875,1.09716796875,2.51220703125,12.0859375,0.25146484375,0.7421875,25.546875,1.525390625,2.95361328125,6.25,0.7783203125,0.7578125,24.28125,2.11181640625,1.286376953125,5.72265625,0.379638671875,0.5859375
14.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],349.81982421875,-2.17138671875,0.0,277.0,382.5464782714844,-2.14892578125,[],[],[],[],[],[],[],[],[],[],[],[],216.625,0.64794921875,0.7747802734375,26.21875,0.1944580078125,0.609375,154.625,1.516845703125,2.31103515625,13.5390625,0.2333984375,0.875,64.1875,-1.354248046875,-0.34991455078125,10.328125,0.114013671875,0.8515625,60.28125,1.10888671875,0.943115234375,8.9296875,0.152099609375,0.609375
22.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],283.3681640625,-2.47021484375,0.0,264.0,261.59307861328125,-2.4033203125,[],[],[],[],[],[],[],[],[],[],[],[],290.75,0.971923828125,0.41314697265625,23.90625,0.1405029296875,0.453125,39.53125,-0.5865478515625,2.06201171875,9.2734375,0.168212890625,0.5859375,19.125,-1.283203125,2.27490234375,4.3671875,-10.0,0.5078125,16.546875,1.792236328125,2.26416015625,3.947265625,0.55322265625,0.23828125
24.0,-41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],358.6151428222656,0.935546875,0.0,297.25,354.8861999511719,0.9632568359375,[8.37],[-2.26],[-2.27],[-0.00449],[],[],[],[],[],[],[],[],298.75,1.5498046875,-2.52001953125,28.03125,0.19091796875,0.828125,48.25,1.991455078125,-1.50830078125,11.3125,0.2509765625,0.7421875,40.25,-0.7779541015625,-0.490234375,10.3046875,0.413818359375,0.46484375,38.71875,-2.24853515625,-2.24169921875,8.28125,0.20458984375,0.421875
16.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[15.9],[-2.51],[2.92],[0.106],270.9313049316406,-1.271728515625,0.0,180.125,232.7205810546875,-1.518798828125,[],[],[],[],[],[],[],[],[],[],[],[],251.25,1.210205078125,2.02978515625,22.453125,0.0977783203125,0.48828125,50.875,1.5703125,-0.209808349609375,7.66015625,-10.0,0.162109375,42.28125,1.1875,1.47119140625,7.21875,0.290283203125,0.9453125,18.21875,1.188232421875,0.8876953125,4.92578125,0.20458984375,0.8046875
24.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],339.4640197753906,1.00244140625,0.0,266.0,352.3662109375,1.051025390625,[],[],[],[],[],[],[],[],[],[],[],[],343.75,0.7982177734375,-1.423095703125,27.234375,0.06634521484375,0.6484375,232.625,0.42901611328125,2.77734375,20.5,0.1622314453125,0.71875,18.140625,0.121551513671875,-1.729248046875,5.01953125,0.1390380859375,0.6796875,15.984375,0.85498046875,-1.943603515625,3.41796875,0.1807861328125,0.734375
21.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[4.99],[-0.634],[2.16],[0.106],440.8029174804688,0.5474853515625,0.0,337.5,426.7393493652344,0.48699951171875,[],[],[],[],[],[],[],[],[],[],[],[],353.0,-0.8472900390625,-2.470703125,19.953125,0.1434326171875,0.8515625,38.0,0.567138671875,3.076171875,9.1171875,0.2205810546875,0.6875,21.625,0.1189727783203125,-2.78955078125,4.703125,0.2064208984375,0.78125,19.765625,1.281982421875,-2.53466796875,5.15234375,0.32861328125,0.6171875
17.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],336.6576843261719,-0.2967529296875,0.0,248.5,334.4606628417969,-0.26373291015625,[],[],[],[],[],[],[],[],[20.4],[-0.701],[2.2],[2.92e-07],316.75,0.315673828125,2.23779296875,54.28125,0.2000732421875,0.6015625,266.5,-1.858154296875,-1.776123046875,27.53125,0.34814453125,0.6953125,89.0,-0.675537109375,2.1689453125,10.578125,0.1201171875,0.484375,36.4375,-0.0863800048828125,2.12744140625,3.029296875,0.153076171875,0.984375
17.0,41.81005859375,292769.0,106879.0,199824.0,92945.0,[],[],[],[],307.9580383300781,0.28509521484375,0.0,235.875,288.1860046386719,0.29168701171875,[],[],[],[],[],[],[],[],[],[],[],[],310.5,0.2628173828125,2.763671875,27.5,0.6025390625,0.609375,174.25,-0.224365234375,-1.431884765625,21.4375,0.1256103515625,0.765625,19.40625,1.0244140625,-2.6748046875,5.05078125,0.23193359375,0.5390625,17.84375,-0.20281982421875,-0.9263916015625,3.234375,0.2294921875,0.9296875
